date,final_demand,power_generation,lng_trucks,total_demand
2021-02-27,761.11,90.85,15.4,867.35
2021-02-28,777.77,85.34,20.94,884.06
2021-03-01,919.24,129.43,45.52,1094.2
2021-03-02,906.05,204.23,52.14,1162.42
2021-03-03,893.78,225.45,53.22,1172.46
2021-03-04,898.5,200.93,55.62,1155.05
2021-03-05,883.52,146.01,49.91,1079.45
2021-03-06,796.37,110.22,18.32,924.91
2021-03-07,807.45,135.13,21.09,963.67
2021-03-08,948.03,182.29,55.16,1185.48
2021-03-09,953.8,201.43,52.39,1207.62
2021-03-10,937.18,152.02,49.84,1139.04
2021-03-11,886.77,98.07,53.48,1038.33
2021-03-12,884.77,109.17,47.63,1041.57
2021-03-13,761.47,98.9,18.05,878.42
2021-03-14,774.75,106.09,19.87,900.71
2021-03-15,898.53,113.19,53.35,1065.06
2021-03-16,877.67,80.29,55.2,1013.16
2021-03-17,844.85,71.68,49.94,966.47
2021-03-18,916.09,87.68,44.87,1048.64
2021-03-19,915.41,87.23,35.12,1037.76
2021-03-20,849.27,86.92,22.12,958.31
2021-03-21,841.13,95.57,20.3,957.0
2021-03-22,933.48,161.9,54.03,1149.41
2021-03-23,895.96,235.68,51.69,1183.34
2021-03-24,872.87,224.66,50.66,1148.18
2021-03-25,853.41,221.91,50.81,1126.13
2021-03-26,835.42,177.06,45.81,1058.29
2021-03-27,718.99,126.57,18.64,864.2
2021-03-28,699.88,113.76,18.04,831.69
2021-03-29,776.39,131.03,54.52,961.94
2021-03-30,763.11,131.91,51.49,946.51
2021-03-31,736.27,134.75,42.27,913.3
2021-04-01,668.37,165.42,27.13,860.92
2021-04-02,638.42,175.8,17.63,831.84
2021-04-03,619.43,127.61,20.04,767.08
2021-04-04,626.72,109.59,14.57,750.88
2021-04-05,698.92,96.89,38.85,834.66
2021-04-06,779.38,129.91,48.69,957.98
2021-04-07,831.99,172.61,50.16,1054.76
